,id,meanSentimentRating,textSnippet,sentimentScore
4024,386_2,-0.3,It was doing a little test-driving of new cars with the mileage indicators disconnected.,0
4025,386_3,-2.4,"Illegal or not, that was crummy, and the company should have known it.",0
4026,386_4,-1.55,Such deception fits the caricature of used-car lots.,0
4027,386_5,-1.85,To do it on a product that is labeled and sold as brand spanking new is a tawdry breach of the public's trust.,0
4028,386_6,-0.95,"Lee Iacocca, the company's image-conscious chairman, now says it was all a dumb mistake.",0
4029,386_7,0.55,He promises it won't happen again and offers generous restitution to the thousands of Chrysler owners who were victimized.,1
4030,386_8,-0.2,But he insists that the company's practices violated no law.,0
4031,386_9,-1.15,"Alas, the question of legality is beside the point; hiding the truth violated Chrysler's customers.",0
4032,386_10,0.9,It makes good sense to test-drive a sampling of cars as they come off the assembly line.,1
4033,386_11,-1.0,"Given Detroit's reputation for poor quality, testing is an essential double-check.",0
4034,386_12,0.3,Some foreign companies boast that they test all their cars.,1
4035,386_13,-1.6,Chrysler's moral offense was in thinking it was all right to hide the facts and pretend the cars were undriven.,0
4036,386_14,-1.3,"Some had even been in accidents and the damage concealed with cosmetic repairs; indeed, it's alleged that some damage was not repaired.",0
4037,386_15,-0.8,"Mr. Iacocca's contrition is welcome, and only proper, but it's too bad that it took a grand jury indictment to smoke Chrysler out.",0
4038,387_1,-0.7,The resignation of Representative Mario Biaggi following his conviction last week in the Wedtech bribery case spares the House Ethics Committee having to vote on his expulsion.,0
4039,387_2,-1.55,"But there remains a duty for the committee to examine serious charges of wrongdoing made during the trial against another Representative from the Bronx, Robert Garcia.",0
4040,387_3,-0.6,"Mario Moreno, a former Wedtech executive testifying for the Government, said that the defense contractor channeled $4,000 a month to Mr. Garcia's wife, supposedly for consulting services, through a lawyer in Puerto Rico.",0
4041,387_4,-0.5,"Wedtech's founder, John Mariotta, convicted with Mr. Biaggi, denied any quid pro quo.",0
4042,387_5,-0.3,"But he acknowledged that he and his wife had also given Mrs. Garcia a $75,000 check for a supposed investment, as well a diamond and emerald necklace.",0
4043,387_6,-1.25,"These allegations raise questions that cry out for prompt scrutiny by the Ethics Committee, whether or not crimes can be proved.",0
4044,387_7,-1.05,"For example, did the suspicious payments violate House rules prohibiting the use of public office for private gain or the rule against accepting gifts that might create an appearance of undue influence?",0
4045,387_8,-0.3,"Mr. Garcia, who has not been indicted, makes no apologies for helping Wedtech, a major employer in his district.",0
4046,387_9,-0.3,He insists he did nothing improper.,0
4047,387_10,0.6,That may betrue; he ought to welcome the chance to clear the air.,1
4048,388_1,-0.15,The National Commission on Child and Youth Deaths was created in 1988 to make the first systematic analysis of mortality among Americans under 18.,0
4049,388_2,-0.7,The group hasn't received money and hasn't met.,0
4050,388_3,-0.25,It's time Congress and the President rectified that.,0
4051,388_4,-2.1,"According to the Child Welfare League of America, about 70,000 children and youths will die this year.",0
4052,388_5,0.0,Half will be infants; the other half will be between 1 and 18.,1
4053,388_6,-0.55,Infant mortality has received sustained attention; mortality among non-infants has not.,0
4054,388_7,-1.75,Studies at the state level show some disturbing patterns.,0
4055,388_8,-2.0,"In Maine, researchers found that youths who smoke are six times more likely to die than non-smokers.",0
4056,388_9,-1.75,Smoking seems to show a propensity to take risks - sometimes fatal ones.,0
4057,388_10,-1.9,"And everywhere, poor children are more likely to die than those from wealthier families.",0
4058,388_11,1.1,Knowing more about such patterns could help policy makers target resources and protect young lives.,1
4059,388_12,0.75,Getting the commission on track would be a healthy start.,1
4060,389_1,-0.2,A Long Island woman belatedly showing up to register her household for the community pool found herself looking at an application form that wanted to know who else would be swimming.,0
4061,389_2,0.25,"Under ''family,'' she crossed off ''husband'' and ''wife'' -she neither is one nor has one - and wrote in ''sisters.''",1
4062,389_3,-1.4,The pool attendant frowned.,0
4063,389_4,-1.35,"''Sisters are not family,'' she declared.",0
4064,389_5,0.0,''You have to fill in the line by 'Independent Adults.' '',1
4065,389_6,-0.3,Not family?,0
4066,389_7,0.7,What about all those tearful talks in the bathroom and laughter at obscure puns that only a lifetime together had made funny?,1
4067,389_8,-0.75,What about insecurities soothed with compliments and diets sabotaged with take-home ice cream sundaes?,0
4068,389_9,-1.05,"What about tempers flaring over borrowed clothes, relief over irons fortuitously unplugged?",0
4069,389_10,-1.4,"But then what do bureaucrats, impatient only for documentation of residency, care about families?",0
4070,389_11,-0.15,"She resigned herself to redoing the form - but with a gesture to sibling solidarity: Having written her sister's name and her own after 'independent adults,' she crossed out ''in.''",0
4071,389_12,-0.35,"If the pool attendant noticed, she didn't show it.",0
4072,390_1,-1.2,"Imagine the house dog or cat marooned on a doorstep, its plaintive bark, meow or scratch drowned out by passing traffic or its owner's TV set.",0
4073,390_2,-1.75,Imagine rain making the scene all the more pathetic.,0
4074,390_3,-0.95,Or imagine the same dog or cat desperate to get out and thus avoid a spanking for sullying the rug yet again.,0
4075,390_4,0.25,Now imagine that said pet has but to ring a bell to get in and out.,1
4076,390_5,-0.05,"Imagine, in short, the Pet Chime.",0
4077,390_6,1.3,"It is battery-operated, can be installed on either side of a door and takes only the press of a paw to operate, thus ending frustration for pets - and for owners who value their rugs.",1
4078,390_7,-1.05,There's just one problem.,0
4079,390_8,0.0,"Dogs and cats, as their owners know, can be shrewd beyond expectations.",1
4080,390_9,0.25,"Sure, it's all well and good for them to be able to call their owners to the door.",1
4081,390_10,-0.1,But just suppose they teach every cat and dog in the neighborhood how to ring the bell?,0
4082,390_11,-1.4,There would be frustration.,0
4083,391_1,0.2,Americans keep 56 million cats as pets and spend an estimated hour a day ''interacting'' with them.,1
4084,391_2,1.0,Many do so for a powerful reason: Cats appear to supply the affectionate companionship that may be lacking from other humans.,1
4085,391_3,0.2,"But whatever goes on in people's heads when they cuddle and coo with their pets, the interaction means something different to the cat.",1
4086,391_4,0.3,"When a feline offers an enthusiastic welcome at the door, for example, what it has most in mind is not love but food.",1
4087,391_5,0.4,"Cat psychologists, according to an article in Discover magazine, believe the owner's footsteps remind the cat that the hand that opens the door also opens the can.",1
4088,391_6,1.95,A cat rubbing gently against one's legs may make one feel loved and appreciated.,1
4089,391_7,-0.1,"To the cat, it's all a matter of territoriality.",0
4090,391_8,0.4,"In transferring scent from his fur, the cat lets others know the person is all his.",1
4091,391_9,-0.2,"As for vocal expression, animal behaviorists break down ''me-ow'' into a contradictory message, ''me'' being a way of saying ''hello,'' and ''ow'' an aggressive warning to keep one's distance.",0
4092,391_10,-0.1,It's just as well that those 56 million cats and their owners so misunderstand each other.,0
4093,391_11,-0.8,"With full translation, they'd be fighting like cats and dogs.",0
4094,392_1,1.0,Sing another ''Happy Birthday'' to Irving Berlin.,1
4095,392_2,2.4,"At 101 years old today, he may be America's most celebrated and adored centenarian, and is certainly the most melodic.",1
4096,392_3,-0.05,"Otherwise, according to a report by the Census Bureau, he's fairly typical.",0
4097,392_4,-0.1,"As a male, he is in the minority; 70 percent of centenarians are women.",0
4098,392_5,-0.05,"But he conforms in other respects: like 8 out of 10, he's white.",0
4099,392_6,0.3,Half of all centenarians live at home or with relatives; Mr. Berlin has his own home in New York City.,1
4100,392_7,-0.95,He is a widower; more than three-quarters have lost a spouse.,0
4101,392_8,-0.5,"And like two-thirds of this extraordinary cohort, he never finished elementary school.",0
4102,392_9,0.35,"There are some 35,000 Americans age 100 or older.",1
4103,392_10,0.2,"They are easily the fastest-growing segment of the population, having tripled in number since the 1980 census.",1
4104,392_11,-0.05,"The bureau estimates that there will be 100,000 in the late 1990's, and a century from now more than a million.",0
4105,392_12,-1.05,"Which leads to one more statistic, not so benign.",0
4106,392_13,-0.95,"Most centenarians survive on very little income - 9 out of 10 have less than $5,000 a year.",0
4107,392_14,0.2,"Some have chosen to give their money to their offspring, who now support them.",1
4108,392_15,0.35,"Others get public support, like Medicaid and food stamps.",1
4109,392_16,-0.45,"But as people most likely to need extended full-time care, their rapid increase needs to be heeded.",0
4110,392_17,0.25,They're not just a curiosity.,1
4111,393_1,-1.6,"When New York City's School Chancellor, Nathan Quinones, suddenly announced the closing of a Bronx junior high school last month, he earned criticism for acting hastily in order to divert attention from other embarrassments, like the failure of a major summer jobs program.",0
4112,393_2,-0.1,Now state Supreme Court Justice Bertram Katz orders J.H.S. 123 to open on time next Monday.,0
4113,393_4,-1.45,"Citing ''continued confusion'' over attendance figures used to document the school's failures, the Justice termed the closing a ''rush to judgment'' and ''without rational basis.''",0
